"adoptionYN","weight_kg","neuterYN","sex","positives","negatives","group_akc","grdp","economy","hospital_num","color"
0,10,0,0,0,0,7,35852501.4879389,67504454.42,15,6
0,1.5,0,0,0,1,0,26362984.3820037,65200878.26,28,5
1,1.8,0,1,0,0,0,26362984.3820037,65200878.26,28,4
0,1.2,0,1,0,0,0,26362984.3820037,65200878.26,28,2
1,4.9,1,0,0,0,5,26362984.3820037,65200878.26,28,7
0,23,0,0,0,0,8,37300552.7684342,70070777.38,35,5
1,3.5,0,1,0,0,5,13911283.4482247,68354721.89,23,6
1,3,0,1,0,0,0,13911283.4482247,68354721.89,23,6
1,30,0,1,0,0,1,51221391.5980468,94451870.68,29,1
1,4.5,0,0,0,0,6,51221391.5980468,94451870.68,29,5
1,6.5,0,0,0,0,0,23703623.7924778,67504454.42,33,4
0,4,0,1,1,0,0,29544632.6377247,69701608,39,5
1,4,0,0,0,0,6,33275552.096932,63007146.53,17,5
1,3,0,0,0,0,6,33275552.096932,63007146.53,17,5
1,10,0,0,0,0,0,33275552.096932,63007146.53,17,7
1,2.5,0,1,0,0,0,33275552.096932,63007146.53,17,7
0,0.5,0,1,0,0,0,33275552.096932,63007146.53,17,7
0,0.5,0,1,0,0,0,33275552.096932,63007146.53,17,7
1,0.5,0,1,0,0,0,33275552.096932,63007146.53,17,7
0,0.5,0,0,0,0,0,33275552.096932,63007146.53,17,7
0,0.5,0,0,0,0,0,33275552.096932,63007146.53,17,7
1,12,0,0,0,0,0,22478306.9630981,63007146.53,52,7
0,5,0,0,0,1,0,39381922.9526442,69109259.7,95,5
0,8,2,1,1,0,0,26490727.5045397,69109259.7,6,4
0,3,2,1,0,0,0,26490727.5045397,69109259.7,6,7
1,0.9,0,1,0,0,0,26490727.5045397,69109259.7,6,7
1,0.8,0,0,0,0,0,26490727.5045397,69109259.7,6,5
1,0.9,0,0,0,0,0,26490727.5045397,69109259.7,6,2
1,0.9,0,0,0,0,0,26490727.5045397,69109259.7,6,4
1,0.9,0,1,0,0,0,26490727.5045397,69109259.7,6,7
0,7,2,1,0,1,0,22894408.9363199,69109259.7,9,7
1,5.5,0,0,0,0,8,33486995.7180437,69109259.7,16,5
0,5,2,0,0,0,0,21327776.3249651,65200878.26,2,1
0,6.37,0,1,1,0,2,98519370.9610671,76346776.59,74,6
0,7.54,0,0,1,0,2,98519370.9610671,76346776.59,74,6
0,8.63,0,1,1,0,0,98519370.9610671,76346776.59,74,3
0,7.36,0,1,1,0,0,98519370.9610671,76346776.59,74,5
1,5.7,0,0,0,0,6,47894687.1973836,76346776.59,47,5
1,3,0,1,0,0,0,24099390.503555,76346776.59,27,6
1,20,0,0,1,0,1,15262551.4601223,76346776.59,50,5
0,8,0,0,0,0,0,38946655.6491715,76346776.59,39,7
0,6,0,0,0,1,6,38946655.6491715,76346776.59,39,5
0,5.4,2,1,0,0,0,38946655.6491715,76346776.59,39,6
1,7,0,0,1,0,8,64114080.1196187,76346776.59,52,7
1,15,0,0,0,0,0,64114080.1196187,76346776.59,52,7
1,2,0,1,0,0,0,64114080.1196187,76346776.59,52,0
1,4.3,0,1,0,0,0,64114080.1196187,76346776.59,52,5
1,4.2,0,1,0,0,0,64114080.1196187,76346776.59,52,5
1,10,1,0,0,1,0,64114080.1196187,76346776.59,52,0
1,3.4,0,0,0,0,0,64114080.1196187,76346776.59,52,0
1,3.6,0,0,0,0,0,64114080.1196187,76346776.59,52,0
1,3.3,0,1,0,0,0,64114080.1196187,76346776.59,52,0
0,3,0,0,0,0,0,64114080.1196187,76346776.59,52,5
0,3.1,0,1,0,0,0,64114080.1196187,76346776.59,52,7
0,3,0,1,0,0,0,64114080.1196187,76346776.59,52,7
0,4.2,0,1,0,0,0,64114080.1196187,76346776.59,52,5
0,4,0,0,0,0,0,64114080.1196187,76346776.59,52,7
0,4.1,0,1,0,0,0,64114080.1196187,76346776.59,52,7
1,3,2,1,0,0,0,21798903.3023383,69726813.32,33,6
1,4.43,2,1,1,0,0,22364426.6427768,64857342.12,8,5
1,4.45,2,1,0,1,0,22364426.6427768,64857342.12,8,6
1,2.6,0,0,0,1,5,11434635.8651055,94451870.68,30,7
0,1.2,0,0,0,0,0,40463263.3199304,69701608,35,6
0,25.3,0,1,1,0,0,41183911.7953038,75944547.79,60,1
1,4.5,0,0,1,0,6,41183911.7953038,75944547.79,60,5
0,11,0,0,1,0,0,41183911.7953038,75944547.79,60,5
0,9.8,1,0,2,0,0,41183911.7953038,75944547.79,60,6
0,4,1,1,1,0,0,41183911.7953038,75944547.79,60,5
1,6,0,1,1,0,8,41183911.7953038,75944547.79,60,2
0,4.2,0,0,1,0,0,41183911.7953038,75944547.79,60,3
0,4,0,0,1,0,0,41183911.7953038,75944547.79,60,2
0,20,2,1,0,5,0,29507763.5213485,76346776.59,20,7
1,2.5,0,0,1,3,0,29507763.5213485,76346776.59,20,6
0,6,0,0,1,2,0,29507763.5213485,76346776.59,20,4
0,3.9,2,1,1,2,0,29507763.5213485,76346776.59,20,3
0,8.85,0,1,1,0,0,98519370.9610671,76346776.59,74,7
0,5.82,0,0,0,0,0,98519370.9610671,76346776.59,74,7
0,5.81,0,0,0,0,0,98519370.9610671,76346776.59,74,7
0,12,0,0,0,4,0,29507763.5213485,76346776.59,20,7
0,15,2,1,0,1,0,29507763.5213485,76346776.59,20,6
0,15,0,0,0,2,0,37580147.5532783,68354721.89,36,0
0,1.7,0,0,2,0,0,37580147.5532783,68354721.89,36,1
0,1.7,0,0,2,0,0,37580147.5532783,68354721.89,36,1
0,1.7,0,0,2,0,0,37580147.5532783,68354721.89,36,1
1,1.8,0,0,1,1,0,29507763.5213485,76346776.59,20,7
0,5.2,0,0,1,3,0,29507763.5213485,76346776.59,20,4
0,3.6,1,0,0,3,0,29507763.5213485,76346776.59,20,6
0,7.5,2,1,0,1,0,29507763.5213485,76346776.59,20,7
0,8.6,2,1,0,1,7,29507763.5213485,76346776.59,20,6
0,3,0,1,1,1,0,48321556.0874171,69701608,4,5
0,7,0,1,0,0,0,48321556.0874171,69701608,4,4
0,8,0,1,0,0,0,48321556.0874171,69701608,4,7
0,1,0,0,0,0,0,48321556.0874171,69701608,4,0
1,2.7,0,0,0,0,0,22478306.9630981,63007146.53,52,7
0,13,0,1,0,1,8,41172319.2309928,75944547.79,9,7
1,4,0,0,0,0,5,41172319.2309928,75944547.79,9,7
1,3.5,0,1,4,0,6,39381922.9526442,69109259.7,95,7
1,21,0,0,1,1,8,31765707.6010859,76346776.59,12,7
0,3,0,0,2,0,0,31765707.6010859,76346776.59,12,7
1,3.1,0,0,2,0,0,31765707.6010859,76346776.59,12,7
0,10.58,0,0,1,0,0,98519370.9610671,76346776.59,74,4
1,9,0,0,1,0,2,31765707.6010859,76346776.59,12,0
0,10.2,0,1,1,2,0,15262551.4601223,76346776.59,50,5
0,5.4,0,1,1,1,0,15262551.4601223,76346776.59,50,7
0,8.1,2,1,0,1,4,38946655.6491715,76346776.59,39,4
1,20,2,1,0,0,0,38946655.6491715,76346776.59,39,2
1,5,0,0,1,0,0,15230659.0681927,64857342.12,43,6
0,5,2,2,0,1,0,39548138.3418832,69109259.7,1,7
0,15,0,2,0,1,0,39548138.3418832,69109259.7,1,7
0,1.2,0,1,0,0,0,48645251.824538,76346776.59,29,0
0,0.9,0,1,0,0,0,48645251.824538,76346776.59,29,0
0,1.1,0,0,0,0,0,48645251.824538,76346776.59,29,0
0,14,0,1,0,0,0,48645251.824538,76346776.59,29,0
1,4.4,0,1,0,0,0,35481217.2195355,67504454.42,129,4
0,0.5,2,1,0,1,0,24212848.3342096,67504454.42,13,5
0,2.5,0,1,0,0,0,27042597.6884975,67504454.42,9,5
0,3.5,0,0,0,0,0,27042597.6884975,67504454.42,9,5
0,1,0,1,1,0,0,45865147.1401364,67504454.42,6,5
0,3,2,0,0,0,0,23798866.5382375,67504454.42,5,4
0,2,2,1,1,0,0,23798866.5382375,67504454.42,5,1
0,5,2,0,1,0,0,23798866.5382375,67504454.42,5,0
0,7,2,0,1,0,0,23798866.5382375,67504454.42,5,6
0,1.5,0,1,0,0,0,40023583.7731676,67504454.42,12,7
0,1.5,0,1,0,0,0,40023583.7731676,67504454.42,12,5
0,1.5,0,1,0,0,0,40023583.7731676,67504454.42,12,1
0,1.5,0,1,0,0,0,40023583.7731676,67504454.42,12,4
0,5,0,1,0,0,0,40023583.7731676,67504454.42,12,6
0,18,0,1,0,0,0,23703623.7924778,67504454.42,33,6
1,3,2,2,0,0,0,23565021.420015,69701608,10,7
0,3,2,0,0,1,0,23565021.420015,69701608,10,5
0,3,2,1,0,0,0,23565021.420015,69701608,10,1
1,17,2,0,0,0,0,23565021.420015,69701608,10,7
0,5,0,0,0,1,0,43019545.1314854,69701608,10,2
0,5,0,1,0,1,0,43019545.1314854,69701608,10,2
1,3,0,1,2,1,0,29544632.6377247,69701608,39,7
1,4,0,0,0,0,0,29544632.6377247,69701608,39,2
1,3,0,0,2,0,0,29544632.6377247,69701608,39,7
1,3.2,0,1,2,0,0,29544632.6377247,69701608,39,7
1,3,0,0,2,0,0,29544632.6377247,69701608,39,7
1,50,0,0,0,0,3,34364239.9244645,69701608,16,2
1,4,0,1,1,0,8,26766797.7771363,69701608,18,2
1,4,0,1,1,0,8,26766797.7771363,69701608,18,7
1,5,0,1,1,0,8,26766797.7771363,69701608,18,7
1,5,0,0,1,0,8,26766797.7771363,69701608,18,7
0,0.4,0,0,0,0,0,33727398.8802008,70346569.34,13,7
0,0.4,0,0,0,0,0,33727398.8802008,70346569.34,13,7
0,0.4,0,1,0,0,0,33727398.8802008,70346569.34,13,7
0,0.4,0,1,0,0,0,33727398.8802008,70346569.34,13,7
0,0.4,0,1,0,0,0,33727398.8802008,70346569.34,13,7
0,0.4,0,1,0,0,0,33727398.8802008,70346569.34,13,7
0,7,2,1,0,1,0,33727398.8802008,70346569.34,13,7
0,6,0,0,0,1,0,24552906.6171923,70346569.34,8,7
1,21,0,0,0,0,7,24552906.6171923,70346569.34,8,5
1,4,0,1,1,0,0,20500554.4233997,70346569.34,10,5
0,4,0,1,1,0,0,20500554.4233997,70346569.34,10,5
0,4,0,1,1,0,0,20500554.4233997,70346569.34,10,5
0,4,0,1,2,0,0,20500554.4233997,70346569.34,10,7
1,4,0,1,1,0,0,20500554.4233997,70346569.34,10,7
1,6.8,0,0,0,0,0,60572550.4789647,70346569.34,7,0
0,1.6,0,1,0,1,0,60572550.4789647,70346569.34,7,5
1,1.5,0,0,0,0,0,91189362.4599311,70346569.34,14,6
0,3,0,0,0,1,0,23676944.4997016,63007146.53,7,5
0,3,0,0,1,0,0,23676944.4997016,63007146.53,7,5
1,2,0,0,1,0,0,32122264.9149852,63007146.53,18,5
1,2,0,1,0,0,0,32122264.9149852,63007146.53,18,1
1,2,0,1,1,0,0,32122264.9149852,63007146.53,18,5
1,2,0,1,1,0,0,32122264.9149852,63007146.53,18,0
1,2,0,1,1,0,0,32122264.9149852,63007146.53,18,0
1,2,0,1,1,0,0,32122264.9149852,63007146.53,18,0
0,2,0,1,1,0,0,25323187.6669948,63007146.53,22,7
0,2,0,1,1,0,0,25323187.6669948,63007146.53,22,7
0,10,0,1,1,0,0,25323187.6669948,63007146.53,22,6
0,4,0,1,0,0,5,25323187.6669948,63007146.53,22,5
0,5,0,0,0,0,0,33275552.096932,63007146.53,17,6
0,4.1,0,1,0,0,0,22478306.9630981,63007146.53,52,7
1,8,2,0,1,0,3,68559248.4427165,75944547.79,24,2
1,7,0,1,3,0,0,68559248.4427165,75944547.79,24,7
0,18,2,0,0,0,7,35543579.51971,75944547.79,5,2
1,7,0,2,0,0,0,98854600.8547036,75944547.79,24,7
0,3.6,0,1,0,0,0,20255871.8152866,69109259.7,4,4
1,11.2,0,0,0,0,0,20255871.8152866,69109259.7,4,7
0,1.4,0,1,0,0,0,22894408.9363199,69109259.7,9,0
0,14,2,1,0,1,0,33486995.7180437,69109259.7,16,2
0,3,0,0,1,1,0,33486995.7180437,69109259.7,16,6
0,16,2,1,0,1,8,33486995.7180437,69109259.7,16,7
0,10,2,1,0,1,8,32789403.5765427,65200878.26,3,7
0,2,0,0,0,0,0,43377017.9853907,65200878.26,4,2
0,2,0,0,0,0,0,43377017.9853907,65200878.26,4,5
0,15,0,1,1,0,0,43377017.9853907,65200878.26,4,5
0,3,2,1,0,0,0,36901324.5734873,65200878.26,6,1
1,5.2,0,1,0,0,2,37302596.0757604,65200878.26,4,0
0,3,2,0,0,2,0,26669799.011814,65200878.26,26,3
0,2,2,0,1,0,0,26669799.011814,65200878.26,26,6
0,6,0,1,0,0,0,27158848.0316349,76346776.59,32,2
1,4.7,0,1,1,0,5,27158848.0316349,76346776.59,32,6
0,30,0,0,0,0,0,48645251.824538,76346776.59,29,2
1,3,0,1,0,0,0,47894687.1973836,76346776.59,47,5
1,2.4,0,0,0,0,0,47894687.1973836,76346776.59,47,7
1,2.2,0,1,0,0,0,47894687.1973836,76346776.59,47,7
1,2.5,0,1,0,0,0,47894687.1973836,76346776.59,47,7
1,2.8,1,0,0,0,5,47894687.1973836,76346776.59,47,7
1,2.1,2,1,2,1,5,33289321.2798569,76346776.59,108,2
0,7.7,0,0,3,2,0,33289321.2798569,76346776.59,108,5
0,1.9,0,1,1,1,0,33289321.2798569,76346776.59,108,6
1,2,0,1,0,0,0,24099390.503555,76346776.59,27,0
1,2,0,1,0,0,0,24099390.503555,76346776.59,27,5
0,8,0,0,0,1,8,25814672.5698334,76346776.59,14,7
1,17,2,1,0,0,7,38946655.6491715,76346776.59,39,4
0,1.9,0,1,1,0,0,15262551.4601223,76346776.59,50,0
0,2.2,0,1,1,0,0,15262551.4601223,76346776.59,50,7
0,2.2,0,1,1,0,0,15262551.4601223,76346776.59,50,5
0,2.5,0,0,1,0,0,15262551.4601223,76346776.59,50,7
0,2.5,0,1,1,0,0,15262551.4601223,76346776.59,50,7
0,2.3,0,1,1,0,0,15262551.4601223,76346776.59,50,5
0,2.1,0,0,1,0,0,15262551.4601223,76346776.59,50,5
0,5,0,1,0,0,0,98519370.9610671,76346776.59,74,7
0,4,2,1,0,0,0,38946655.6491715,76346776.59,39,7
0,4,2,1,0,0,0,38946655.6491715,76346776.59,39,7
0,4,2,0,0,0,0,38946655.6491715,76346776.59,39,7
0,2,0,1,0,0,0,64114080.1196187,76346776.59,52,7
1,10,0,1,1,0,0,64114080.1196187,76346776.59,52,7
1,4,0,0,0,0,0,64114080.1196187,76346776.59,52,7
0,12,0,1,1,0,0,64114080.1196187,76346776.59,52,7
1,15,0,0,0,0,0,64114080.1196187,76346776.59,52,7
0,6,0,0,0,0,6,38946655.6491715,76346776.59,39,5
0,5,0,0,0,0,0,38946655.6491715,76346776.59,39,3
0,5,0,0,0,0,0,38946655.6491715,76346776.59,39,6
0,5,0,0,0,0,0,38946655.6491715,76346776.59,39,2
0,5,0,0,0,0,0,38946655.6491715,76346776.59,39,2
0,5,0,1,0,0,0,38946655.6491715,76346776.59,39,5
1,6,0,0,0,0,0,38946655.6491715,76346776.59,39,6
1,6,0,0,0,0,0,38946655.6491715,76346776.59,39,4
1,1.6,0,0,0,0,0,89800193.0064607,96001034.46,21,1
1,1.5,0,0,0,0,0,89800193.0064607,96001034.46,21,7
1,9,2,1,0,0,0,37300552.7684342,70070777.38,35,7
0,15,0,0,1,0,0,21798903.3023383,69726813.32,33,0
0,2.1,2,1,0,0,0,21798903.3023383,69726813.32,33,5
0,25,2,1,0,0,8,21798903.3023383,69726813.32,33,7
0,2,0,0,0,0,5,21798903.3023383,69726813.32,33,7
1,3.6,0,0,0,0,6,21798903.3023383,69726813.32,33,7
1,4.5,0,0,0,0,8,21798903.3023383,69726813.32,33,7
1,3.2,2,1,2,0,5,37580147.5532783,68354721.89,36,0
1,0.95,0,1,0,0,5,49828500.2950192,68354721.89,4,7
0,12.5,0,1,0,0,0,122957457.266587,68354721.89,8,7
0,6.2,2,1,0,0,0,60867596.7893044,64857342.12,11,6
1,3.1,0,1,1,0,0,60867596.7893044,64857342.12,11,7
1,2.5,0,1,0,0,8,15230659.0681927,64857342.12,43,7
1,4,0,0,0,0,5,15230659.0681927,64857342.12,43,0
1,2,0,0,0,0,8,15230659.0681927,64857342.12,43,7
1,2.9,0,1,1,0,0,60867596.7893044,64857342.12,11,6
0,3.5,2,1,0,0,0,20089234.2715131,67098057.91,44,7
1,5,1,0,0,0,5,49984917.0612005,94451870.68,42,6
0,2.5,2,1,0,1,0,35481217.2195355,67504454.42,129,5
0,4,0,1,0,0,0,25949225.1223491,70346569.34,11,7
1,30,0,1,0,0,3,24696835.6391183,63007146.53,29,0
1,2,0,1,2,0,8,24696835.6391183,63007146.53,29,7
0,9,0,1,0,0,0,24696835.6391183,63007146.53,29,5
0,1,2,0,0,0,0,31459171.0150635,75944547.79,22,7
0,1,2,0,0,0,0,31459171.0150635,75944547.79,22,7
0,1,2,1,0,1,0,31459171.0150635,75944547.79,22,5
0,1,2,0,0,0,0,31459171.0150635,75944547.79,22,5
0,1,2,1,0,0,0,31459171.0150635,75944547.79,22,5
0,7,2,1,0,0,8,34583793.0933824,65200878.26,4,1
1,4.3,0,0,0,0,0,19313998.4049644,76346776.59,106,7
1,5,0,0,0,0,5,19313998.4049644,76346776.59,106,5
0,6.9,0,0,1,0,0,89800193.0064607,96001034.46,21,6
1,10,0,1,0,0,7,37300552.7684342,70070777.38,35,6
0,1.2,0,0,0,0,0,13911283.4482247,68354721.89,23,6
0,1.5,0,0,0,0,0,13911283.4482247,68354721.89,23,3
0,1.5,0,0,0,0,0,13911283.4482247,68354721.89,23,3
1,5.2,0,0,0,0,2,122957457.266587,68354721.89,8,5
1,1,2,0,0,0,0,107663270.348094,67098057.91,10,2
0,3.9,2,1,1,1,0,29507763.5213485,76346776.59,20,5
0,5,2,1,1,1,5,29507763.5213485,76346776.59,20,6
0,0.5,2,1,0,1,0,24212848.3342096,67504454.42,13,4
0,3.5,2,1,0,1,0,24212848.3342096,67504454.42,13,4
0,3.5,2,1,0,1,0,24212848.3342096,67504454.42,13,4
0,3,2,1,0,1,0,24212848.3342096,67504454.42,13,4
0,5,0,1,2,0,0,45467233.8162967,69701608,8,7
0,5,0,0,0,0,0,25949225.1223491,70346569.34,11,7
0,7,2,1,0,0,0,25229807.7951717,63007146.53,8,7
0,5,2,0,1,0,0,25229807.7951717,63007146.53,8,7
0,8,0,0,1,0,0,24696835.6391183,63007146.53,29,7
1,14,2,0,0,0,7,24696835.6391183,63007146.53,29,5
1,15,0,1,0,1,0,24696835.6391183,63007146.53,29,7
0,2,2,0,0,0,0,31459171.0150635,75944547.79,22,7
0,2,2,0,0,0,0,31459171.0150635,75944547.79,22,5
0,2,2,1,0,0,0,31459171.0150635,75944547.79,22,7
1,2,0,0,0,0,0,98854600.8547036,75944547.79,24,2
1,2,0,0,0,0,0,98854600.8547036,75944547.79,24,2
1,2,0,1,0,0,0,98854600.8547036,75944547.79,24,7
1,7,0,0,1,0,7,96311467.6221887,69109259.7,9,4
0,1,2,1,0,0,8,34583793.0933824,65200878.26,4,5
0,24,2,1,0,2,0,29507763.5213485,76346776.59,20,4
1,15,0,1,2,0,8,27158848.0316349,76346776.59,32,5
1,2,2,1,0,1,0,29507763.5213485,76346776.59,20,7
1,2.6,2,0,0,0,0,48645251.824538,76346776.59,29,7
0,4,0,1,0,0,0,48645251.824538,76346776.59,29,0
0,3,0,1,0,0,0,48645251.824538,76346776.59,29,0
0,8,0,1,0,0,0,48645251.824538,76346776.59,29,0
0,12,2,1,0,0,0,19313998.4049644,76346776.59,106,3
0,4,2,1,0,0,0,29507763.5213485,76346776.59,20,2
1,6,2,1,1,0,3,21798903.3023383,69726813.32,33,4
0,7.5,0,0,0,1,0,13911283.4482247,68354721.89,23,4
0,4.3,1,0,1,2,0,122957457.266587,68354721.89,8,7
1,0.8,0,1,1,0,0,29928982.0236261,64857342.12,16,3
0,24,0,0,0,0,0,20227366.2698674,64857342.12,22,1
0,8,2,1,0,0,7,20227366.2698674,64857342.12,22,6
0,8,0,1,0,0,0,107663270.348094,67098057.91,10,5
0,10,0,1,0,0,0,107663270.348094,67098057.91,10,5
0,6.3,2,1,1,0,8,29507763.5213485,76346776.59,20,7
0,15.8,0,0,0,0,0,29338071.861291,66520328.6,88,5
0,12.2,2,0,0,0,0,29338071.861291,66520328.6,88,7
0,2,0,0,0,0,0,29338071.861291,66520328.6,88,5
0,1.6,0,0,0,0,0,29338071.861291,66520328.6,88,5
0,1.8,0,0,0,0,0,29338071.861291,66520328.6,88,5
0,1.8,0,1,0,0,0,29338071.861291,66520328.6,88,1
0,2,0,0,0,0,0,29338071.861291,66520328.6,88,1
0,9.2,0,1,0,0,0,29338071.861291,66520328.6,88,5
0,7.2,0,1,0,0,0,29338071.861291,66520328.6,88,5
0,6.2,0,1,0,0,0,29338071.861291,66520328.6,88,5
0,5.2,0,1,0,0,0,29338071.861291,66520328.6,88,5
0,4.2,0,1,0,0,0,29338071.861291,66520328.6,88,5
0,3.2,0,1,0,0,0,29338071.861291,66520328.6,88,5
0,2.2,0,0,0,0,0,29338071.861291,66520328.6,88,5
0,1.2,0,0,0,0,0,29338071.861291,66520328.6,88,5
0,20.3,2,1,0,0,0,29338071.861291,66520328.6,88,7
0,2.6,0,1,0,0,0,29338071.861291,66520328.6,88,7
0,13.2,2,1,0,0,0,29338071.861291,66520328.6,88,7
0,21.7,0,0,0,0,0,29338071.861291,66520328.6,88,7
0,3.6,0,1,0,0,0,29338071.861291,66520328.6,88,7
0,3.4,0,1,0,0,0,29338071.861291,66520328.6,88,5
0,1,0,1,1,0,0,45865147.1401364,67504454.42,6,5
0,1,0,1,1,0,0,45865147.1401364,67504454.42,6,5
0,1,0,0,1,0,0,45865147.1401364,67504454.42,6,5
0,7,0,1,1,0,0,45865147.1401364,67504454.42,6,7
0,6,2,1,0,0,0,107663270.348094,67098057.91,10,4
1,5,2,1,0,3,0,35481217.2195355,67504454.42,129,2
0,8,0,1,0,0,0,20268705.9816922,70346569.34,3,5
0,8,0,1,0,0,0,20268705.9816922,70346569.34,3,7
0,8,0,0,0,0,0,20268705.9816922,70346569.34,3,7
0,12,0,1,0,0,0,20268705.9816922,70346569.34,3,7
1,6,0,0,0,0,0,25949225.1223491,70346569.34,11,7
0,5,0,1,0,1,0,19787538.6012716,70346569.34,5,7
0,3.42,0,0,0,0,0,21347566.1491206,70346569.34,21,7
1,30,2,0,0,2,1,33727398.8802008,70346569.34,13,5
0,5,2,0,1,0,2,33727398.8802008,70346569.34,13,5
1,12,2,0,0,0,0,25229807.7951717,63007146.53,8,7
0,1.5,0,1,2,0,0,24696835.6391183,63007146.53,29,5
0,1.5,0,0,2,0,0,24696835.6391183,63007146.53,29,5
0,2,0,0,2,0,0,24696835.6391183,63007146.53,29,5
0,2,0,0,2,0,0,24696835.6391183,63007146.53,29,5
0,9,0,0,0,1,0,24696835.6391183,63007146.53,29,0
0,13,0,0,1,0,0,24696835.6391183,63007146.53,29,4
1,3,2,1,0,0,0,31459171.0150635,75944547.79,22,1
0,5,0,0,1,0,0,96311467.6221887,69109259.7,9,7
0,2,0,1,0,0,0,96311467.6221887,69109259.7,9,5
1,5,2,1,0,0,8,19313998.4049644,76346776.59,106,7
0,4.9,0,1,0,2,0,89800193.0064607,96001034.46,21,4
0,3,2,1,0,0,0,37300552.7684342,70070777.38,35,7
1,2,2,1,0,0,8,37300552.7684342,70070777.38,35,7
0,15,0,1,0,0,8,37300552.7684342,70070777.38,35,7
0,9,0,0,0,0,0,21798903.3023383,69726813.32,33,7
0,13.5,0,0,0,0,0,21798903.3023383,69726813.32,33,7
0,7.5,0,0,0,0,0,21798903.3023383,69726813.32,33,7
0,3.5,0,0,0,0,5,13911283.4482247,68354721.89,23,7
0,1.5,0,1,0,0,0,13911283.4482247,68354721.89,23,7
0,1.2,0,0,0,0,0,13911283.4482247,68354721.89,23,2
0,1.5,0,0,0,0,0,13911283.4482247,68354721.89,23,6
1,6.5,0,0,0,0,0,13911283.4482247,68354721.89,23,3
1,3.5,0,0,2,1,0,13911283.4482247,68354721.89,23,6
1,6.3,2,0,0,0,5,29338071.861291,66520328.6,88,5
1,18,0,0,0,0,0,29338071.861291,66520328.6,88,5
1,3,0,0,0,0,0,29338071.861291,66520328.6,88,7
1,2.4,0,1,0,0,0,29338071.861291,66520328.6,88,7
1,3,0,1,0,0,0,29338071.861291,66520328.6,88,5
0,8.8,0,0,0,0,0,29338071.861291,66520328.6,88,5
0,8.1,0,0,0,0,0,29338071.861291,66520328.6,88,5
0,2.5,0,1,0,0,0,29338071.861291,66520328.6,88,4
0,16.6,2,0,0,0,0,29338071.861291,66520328.6,88,7
1,5.5,2,0,0,0,4,29338071.861291,66520328.6,88,3
0,16,2,0,0,0,0,29338071.861291,66520328.6,88,4
0,10.3,0,1,0,0,0,29338071.861291,66520328.6,88,7
0,12,2,1,0,0,0,29338071.861291,66520328.6,88,1
0,24.5,2,0,0,0,1,29338071.861291,66520328.6,88,1
0,3.7,0,0,0,0,0,29338071.861291,66520328.6,88,7
0,3.9,0,1,0,0,0,29338071.861291,66520328.6,88,7
0,4.7,0,1,0,0,0,29338071.861291,66520328.6,88,7
0,16,2,1,0,0,0,29338071.861291,66520328.6,88,7
1,1,0,0,1,0,0,45865147.1401364,67504454.42,6,7
1,3.5,2,2,0,1,0,25229807.7951717,63007146.53,8,6
1,3.4,2,2,0,1,0,25229807.7951717,63007146.53,8,6
1,3.5,2,2,0,1,0,25229807.7951717,63007146.53,8,6
0,7,2,0,0,0,0,25229807.7951717,63007146.53,8,0
0,10,2,0,0,0,0,25229807.7951717,63007146.53,8,7
0,3,2,1,0,0,0,31459171.0150635,75944547.79,22,7
0,14,2,1,0,0,0,37300552.7684342,70070777.38,35,0
0,11.8,2,1,0,2,8,29507763.5213485,76346776.59,20,7
0,6.5,0,0,0,1,0,37958025.7051053,73533812.02,29,6
0,6,0,0,2,0,0,23096978.7234043,67504454.42,15,6
0,5,0,0,2,0,0,23096978.7234043,67504454.42,15,6
0,5,0,0,0,1,0,23096978.7234043,67504454.42,15,7
0,2,0,1,0,0,0,41105863.854976,67504454.42,10,6
0,2,0,1,0,0,0,41105863.854976,67504454.42,10,6
0,4,0,1,0,1,0,41105863.854976,67504454.42,10,6
0,1,0,1,0,0,0,41105863.854976,67504454.42,10,5
0,1,0,1,0,0,0,41105863.854976,67504454.42,10,5
0,1,0,1,0,0,0,41105863.854976,67504454.42,10,5
0,1,0,0,0,0,0,41105863.854976,67504454.42,10,5
0,1,0,0,0,0,0,41105863.854976,67504454.42,10,5
0,1,0,0,0,0,0,41105863.854976,67504454.42,10,5
0,10,2,1,0,0,0,41105863.854976,67504454.42,10,7
0,10,0,1,0,1,0,41105863.854976,67504454.42,10,7
0,3,0,1,0,0,0,41105863.854976,67504454.42,10,5
0,17,0,1,0,0,8,24458275.9712294,67504454.42,14,1
0,0.8,0,0,0,0,0,24458275.9712294,67504454.42,14,3
0,0.83,0,0,0,0,0,24458275.9712294,67504454.42,14,6
1,1.5,1,0,1,1,0,35481217.2195355,67504454.42,129,1
1,2,2,1,0,0,5,35519840.4818639,69701608,8,7
1,22,2,0,1,0,0,23357610.8522124,69701608,8,6
0,5,2,0,0,1,0,20879804.8223416,69701608,3,7
0,9,2,1,0,0,0,25845242.862864,69701608,3,6
1,8,2,0,0,0,0,25845242.862864,69701608,3,4
0,10,0,0,1,1,0,29544632.6377247,69701608,39,6
1,28,2,0,0,0,1,21339113.7064425,69701608,11,5
0,8,2,0,0,0,0,19554039.5383385,70346569.34,10,6
0,4,0,0,1,0,0,20500554.4233997,70346569.34,10,5
0,4,0,0,1,0,0,20500554.4233997,70346569.34,10,5
1,7,0,0,1,0,0,20500554.4233997,70346569.34,10,1
