adoptionYN,age,season,neuterYN,sex,disease_cnt,positives,negatives,hair,grdp,economy,hospital_num,color
1,4,4,2,1,0,1,0,1,15785225.7576025,94451870.68,24,4
1,1,4,0,1,0,1,0,1,49984917.0612005,94451870.68,42,0
0,5,4,0,1,0,0,1,1,15785225.7576025,94451870.68,24,5
1,4,4,2,0,1,0,1,1,35481217.2195355,67504454.42,129,0
1,1,4,2,1,0,0,0,1,25229807.7951717,63007146.53,8,4
1,1,4,0,1,2,0,0,1,39381922.9526442,69109259.7,95,0
1,4,4,1,1,0,1,1,1,27158848.0316349,76346776.59,32,5
0,1,4,0,0,1,0,0,1,25330191.1102574,76346776.59,16,4
0,4,4,0,0,3,0,2,1,38946655.6491715,76346776.59,39,5
0,1,4,0,1,0,0,2,1,38946655.6491715,76346776.59,39,5
1,3,4,1,1,1,0,0,1,64114080.1196187,76346776.59,52,5
1,1,4,2,1,0,0,0,1,21339113.7064425,69701608,11,0
1,2,4,0,0,0,0,0,1,98854600.8547036,75944547.79,24,0
0,3,4,0,0,3,0,0,1,33323926.5161576,75944547.79,21,6
0,2,4,2,1,2,0,0,1,21798903.3023383,69726813.32,33,7
0,6,4,1,0,3,0,1,1,13911283.4482247,68354721.89,23,6
0,6,4,1,1,0,0,1,1,13911283.4482247,68354721.89,23,3
1,4,4,0,0,0,0,1,1,13911283.4482247,68354721.89,23,0
1,1,4,0,1,1,0,0,0,107663270.348094,67098057.91,10,0
1,2,4,1,0,0,0,0,2,29507763.5213485,76346776.59,20,0
0,5,4,1,0,0,0,3,1,29507763.5213485,76346776.59,20,4
0,5,4,1,0,1,0,1,1,29507763.5213485,76346776.59,20,4
1,8,4,2,1,4,0,3,2,29507763.5213485,76346776.59,20,0
0,4,4,2,1,0,0,1,1,37300552.7684342,70070777.38,35,0
1,2,4,2,2,0,0,1,1,37300552.7684342,70070777.38,35,0
1,2,4,0,1,1,0,1,1,31765707.6010859,76346776.59,12,0
0,2,4,0,1,0,0,1,1,98519370.9610671,76346776.59,74,0
1,2,4,2,1,0,1,0,1,47894687.1973836,76346776.59,47,7
0,3,4,1,0,0,0,2,1,19942759.8023824,76346776.59,66,6
1,6,4,2,2,1,0,0,1,42357301.7333154,76346776.59,109,4
0,2,4,2,1,3,0,1,1,42357301.7333154,76346776.59,109,4
0,1,4,2,1,2,0,0,1,61579935.7330267,96001034.46,6,3
0,2,4,2,2,1,0,3,1,60867596.7893044,64857342.12,11,6
1,1,4,0,0,0,1,0,1,60867596.7893044,64857342.12,11,1
1,1,4,0,1,0,0,2,0,31225309.8064254,67098057.91,18,2
1,1,4,0,1,0,2,2,1,14133034.1141113,94451870.68,47,3
1,1,4,0,0,2,0,0,1,35541357.8757259,69701608,36,6
0,5,4,2,1,7,0,3,1,29507763.5213485,76346776.59,20,3
0,1,4,2,0,0,0,1,1,107663270.348094,67098057.91,10,6
0,4,4,2,1,2,0,4,1,20089234.2715131,67098057.91,44,6
0,1,4,2,2,1,0,2,1,107663270.348094,67098057.91,10,4
1,1,4,1,2,1,0,0,1,107663270.348094,67098057.91,10,5
0,2,4,0,0,0,0,0,1,29507763.5213485,76346776.59,20,4
0,2,4,2,1,0,0,0,1,21798903.3023383,69726813.32,33,7
0,2,4,0,1,1,0,1,1,13911283.4482247,68354721.89,23,3
0,2,4,2,1,3,0,4,1,20089234.2715131,67098057.91,44,3
1,2,4,0,1,0,0,0,1,98854600.8547036,75944547.79,24,4
1,2,4,0,1,0,0,0,1,98854600.8547036,75944547.79,24,3
1,2,4,0,0,0,1,0,1,20789748.7632638,65200878.26,8,5
0,4,4,2,2,3,0,1,1,38946655.6491715,76346776.59,39,3
1,1,4,0,0,0,1,0,1,61579935.7330267,96001034.46,6,4
0,2,4,2,2,2,0,0,1,19775173.5837805,68354721.89,31,7
1,1,4,2,1,0,1,0,1,40463263.3199304,69701608,35,6
0,1,4,0,0,5,0,0,1,28229829.1741087,76346776.59,107,4
0,7,4,2,2,1,0,2,1,89800193.0064607,96001034.46,21,3
0,3,4,2,2,0,0,2,1,19775173.5837805,68354721.89,31,4
0,4,4,0,0,0,0,1,1,13911283.4482247,68354721.89,23,1
0,2,4,0,1,1,0,1,1,20227366.2698674,64857342.12,22,4
0,1,4,2,2,2,0,2,1,107663270.348094,67098057.91,10,5
0,1,4,2,1,0,0,0,1,107663270.348094,67098057.91,10,0
1,1,4,2,2,0,0,0,1,107663270.348094,67098057.91,10,6
0,5,4,2,1,3,1,5,1,29507763.5213485,76346776.59,20,3
1,2,4,0,0,1,0,0,2,22216935.6196816,69701608,24,0
1,1,4,0,1,0,0,2,1,102737211.523899,75944547.79,19,6
1,2,4,0,0,1,0,1,1,41183911.7953038,75944547.79,60,3
0,1,4,0,0,1,0,1,1,36999839.0572956,69701608,16,5
0,1,4,0,1,0,0,0,1,91142526.6590945,96001034.46,28,0
1,2,4,0,1,4,0,0,1,22216935.6196816,69701608,24,3
0,1,4,0,2,0,0,0,1,39548138.3418832,69109259.7,1,5
1,1,4,0,2,0,0,0,1,39548138.3418832,69109259.7,1,5
0,1,4,0,2,0,0,0,1,39548138.3418832,69109259.7,1,5
1,2,4,0,0,3,0,0,1,22478306.9630981,63007146.53,52,3
1,3,4,0,0,2,0,0,2,39381922.9526442,69109259.7,95,0
1,2,4,0,1,0,1,0,2,64114080.1196187,76346776.59,52,7
1,6,4,2,1,2,0,2,1,11434635.8651055,94451870.68,30,0
0,4,4,0,0,4,0,2,1,11434635.8651055,94451870.68,30,3
1,2,4,1,0,0,0,0,1,15230659.0681927,64857342.12,43,4
0,6,4,0,0,3,0,2,1,22364426.6427768,64857342.12,8,5
0,2,4,0,0,4,0,0,1,21798903.3023383,69726813.32,33,4
0,1,4,2,0,3,0,1,1,15230659.0681927,64857342.12,43,5
1,1,4,0,0,3,0,0,1,33275552.096932,63007146.53,17,5
1,3,4,0,1,3,0,0,1,33275552.096932,63007146.53,17,5
0,1,4,0,0,2,0,1,1,33275552.096932,63007146.53,17,5
0,11,4,0,0,2,0,1,1,33275552.096932,63007146.53,17,4
1,1,4,0,1,5,0,1,1,33275552.096932,63007146.53,17,0
1,1,4,0,1,0,0,2,1,39381922.9526442,69109259.7,95,4
0,3,4,0,2,1,0,1,1,107663270.348094,67098057.91,10,4
1,1,4,2,2,1,0,2,1,107663270.348094,67098057.91,10,5
1,1,4,0,1,1,0,0,1,11434635.8651055,94451870.68,30,3
1,1,4,0,0,1,0,0,1,33275552.096932,63007146.53,17,5
1,2,4,2,1,0,0,0,1,29959980.3664921,75944547.79,18,4
1,3,4,0,1,0,1,1,1,39381922.9526442,69109259.7,95,0
0,2,4,0,2,0,1,0,1,96311467.6221887,69109259.7,9,2
0,2,4,2,1,0,1,0,1,96311467.6221887,69109259.7,9,5
0,2,4,0,0,2,0,1,1,27158848.0316349,76346776.59,32,5
0,1,4,0,1,2,0,0,1,38946655.6491715,76346776.59,39,3
1,3,4,0,1,0,1,0,1,64114080.1196187,76346776.59,52,0
1,1,4,0,0,0,1,0,1,64114080.1196187,76346776.59,52,5
1,1,4,2,2,3,0,0,1,61579935.7330267,96001034.46,6,0
1,4,4,0,1,3,0,1,1,122957457.266587,68354721.89,8,7
1,7,4,2,2,0,0,0,1,22364426.6427768,64857342.12,8,5
1,4,4,0,0,2,0,0,2,22364426.6427768,64857342.12,8,7
0,2,4,2,1,4,0,2,1,20089234.2715131,67098057.91,44,3
1,2,4,0,1,0,3,0,2,39381922.9526442,69109259.7,95,5
0,1,4,2,1,4,0,4,1,29507763.5213485,76346776.59,20,3
0,5,4,0,0,2,0,3,0,20089234.2715131,67098057.91,44,6
0,5,4,0,0,3,0,3,1,29507763.5213485,76346776.59,20,3
1,3,4,0,0,3,0,1,0,40023583.7731676,67504454.42,12,4
0,2,4,0,2,0,0,1,1,20227366.2698674,64857342.12,22,6
0,1,4,0,0,4,0,2,1,20089234.2715131,67098057.91,44,1
1,1,4,0,2,0,0,1,1,107663270.348094,67098057.91,10,2
0,4,4,0,0,2,0,0,1,49984917.0612005,94451870.68,42,0
1,3,4,0,0,2,0,1,0,40023583.7731676,67504454.42,12,6
0,1,4,0,1,4,0,1,0,20089234.2715131,67098057.91,44,6
0,2,4,0,1,7,0,2,1,41183911.7953038,75944547.79,60,5
0,1,4,0,0,1,0,1,1,20089234.2715131,67098057.91,44,6
0,3,4,2,1,0,0,1,1,37300552.7684342,70070777.38,35,1
1,1,4,2,1,0,0,0,1,13911283.4482247,68354721.89,23,3
1,1,4,2,0,0,0,1,1,13911283.4482247,68354721.89,23,3
0,3,4,0,0,7,1,0,1,41183911.7953038,75944547.79,60,5
0,3,4,2,1,0,0,1,1,37300552.7684342,70070777.38,35,4
1,2,4,0,0,2,0,1,1,51221391.5980468,94451870.68,29,0
0,1,4,0,1,1,0,1,1,22478306.9630981,63007146.53,52,0
1,3,4,0,0,0,1,0,1,22478306.9630981,63007146.53,52,3
1,1,4,0,1,0,0,0,1,22478306.9630981,63007146.53,52,6
1,3,4,2,1,1,0,0,2,40202033.906744,75944547.79,14,1
0,6,4,0,0,1,0,2,1,39381922.9526442,69109259.7,95,5
1,2,4,0,2,2,0,1,0,26490727.5045397,69109259.7,6,6
1,4,4,1,0,0,1,0,1,38946655.6491715,76346776.59,39,1
1,3,4,1,0,0,1,0,1,42357301.7333154,76346776.59,109,4
1,1,4,0,1,1,1,0,1,53232898.8929742,96001034.46,10,0
1,1,4,0,0,0,0,1,1,91142526.6590945,96001034.46,28,6
0,3,4,0,0,0,1,1,1,21798903.3023383,69726813.32,33,5
0,2,4,2,1,0,0,2,1,60867596.7893044,64857342.12,11,0
1,3,4,2,1,0,0,0,2,29338071.861291,66520328.6,88,0
0,1,4,2,1,1,0,2,1,40463263.3199304,69701608,35,6
0,3,4,2,0,2,0,2,1,33727398.8802008,70346569.34,13,4
0,4,4,2,0,0,0,5,1,33727398.8802008,70346569.34,13,4
1,1,4,2,0,0,1,0,1,33727398.8802008,70346569.34,13,3
0,3,4,2,1,1,0,1,1,33727398.8802008,70346569.34,13,3
0,1,4,2,1,0,0,0,1,34776495.4629548,69109259.7,7,4
0,2,4,2,1,2,0,1,1,29507763.5213485,76346776.59,20,6
0,5,4,0,1,0,0,1,1,37300552.7684342,70070777.38,35,0
0,2,4,2,0,0,0,1,2,107663270.348094,67098057.91,10,0
0,1,4,2,1,3,0,1,2,29507763.5213485,76346776.59,20,7
0,1,4,2,1,7,0,5,1,29507763.5213485,76346776.59,20,2
1,3,4,2,0,0,1,0,2,15785225.7576025,94451870.68,24,6
0,3,4,0,0,2,0,2,1,29507763.5213485,76346776.59,20,6
0,6,4,0,0,2,0,5,0,20089234.2715131,67098057.91,44,6
0,3,4,0,1,3,0,3,1,11434635.8651055,94451870.68,30,3
0,1,4,0,0,0,0,1,1,29507763.5213485,76346776.59,20,3
0,1,4,0,0,5,0,6,1,29507763.5213485,76346776.59,20,6
0,4,4,2,0,2,0,2,1,33727398.8802008,70346569.34,13,4
0,1,4,0,2,3,0,0,1,89800193.0064607,96001034.46,21,2
0,2,4,0,2,0,0,0,1,39548138.3418832,69109259.7,1,5
0,3,4,2,2,1,0,2,1,19775173.5837805,68354721.89,31,5
0,2,4,2,1,5,0,2,1,29507763.5213485,76346776.59,20,3
0,5,4,0,0,1,0,5,1,29507763.5213485,76346776.59,20,6
0,2,4,2,0,0,0,0,1,37300552.7684342,70070777.38,35,6
0,1,4,2,0,4,0,2,1,33727398.8802008,70346569.34,13,6
1,2,4,0,2,0,2,0,1,49984917.0612005,94451870.68,42,5
0,1,4,2,1,0,0,0,1,37300552.7684342,70070777.38,35,0
1,2,4,2,0,0,0,0,2,35481217.2195355,67504454.42,129,7
1,3,4,1,0,0,0,0,1,39381922.9526442,69109259.7,95,3
1,1,4,0,1,2,1,2,1,39381922.9526442,69109259.7,95,5
0,2,4,0,1,0,2,0,1,27158848.0316349,76346776.59,32,3
0,4,4,2,2,1,0,0,1,19313998.4049644,76346776.59,106,0
0,4,4,0,0,2,0,1,1,61579935.7330267,96001034.46,6,2
0,1,4,2,0,0,0,0,1,107663270.348094,67098057.91,10,5
1,1,4,2,0,0,0,0,1,107663270.348094,67098057.91,10,5
1,1,4,2,0,0,0,0,1,107663270.348094,67098057.91,10,5
1,5,4,2,1,3,0,1,2,15785225.7576025,94451870.68,24,3
1,2,4,2,0,0,0,1,1,51221391.5980468,94451870.68,29,0
1,2,4,2,0,0,0,1,1,51221391.5980468,94451870.68,29,0
1,1,4,2,1,0,0,0,2,29338071.861291,66520328.6,88,7
0,3,4,2,1,2,0,1,1,29507763.5213485,76346776.59,20,3
1,1,4,0,1,0,0,0,1,98519370.9610671,76346776.59,74,3
1,1,4,0,1,0,0,0,1,98519370.9610671,76346776.59,74,1
1,2,4,0,1,0,0,0,1,98519370.9610671,76346776.59,74,5
1,2,4,1,0,2,0,1,2,98519370.9610671,76346776.59,74,7
1,1,4,2,1,0,0,0,0,21798903.3023383,69726813.32,33,0
0,3,4,0,0,0,0,1,1,13911283.4482247,68354721.89,23,4
1,6,4,2,1,2,0,0,1,107663270.348094,67098057.91,10,2
0,1,4,0,2,1,0,1,1,18856809.858719,94451870.68,46,1
0,6,4,1,0,3,0,2,1,18856809.858719,94451870.68,46,6
0,4,4,0,0,2,0,2,1,39381922.9526442,69109259.7,95,5
0,5,4,0,0,3,0,0,1,39381922.9526442,69109259.7,95,5
0,4,4,2,1,4,0,1,1,39381922.9526442,69109259.7,95,0
1,3,4,1,0,0,1,0,1,38946655.6491715,76346776.59,39,2
0,3,4,2,1,0,1,0,1,38946655.6491715,76346776.59,39,3
1,3,4,1,0,0,2,0,1,15262551.4601223,76346776.59,50,0
0,1,4,0,1,6,0,1,1,91142526.6590945,96001034.46,28,4
0,1,4,0,1,0,1,0,1,91142526.6590945,96001034.46,28,0
1,2,4,0,0,0,1,1,1,21798903.3023383,69726813.32,33,6
0,4,4,0,0,3,0,2,1,21798903.3023383,69726813.32,33,5
0,3,4,0,0,0,0,0,0,21798903.3023383,69726813.32,33,4
0,4,4,0,0,0,0,2,0,31225309.8064254,67098057.91,18,3
1,4,4,0,1,1,1,2,2,31765707.6010859,76346776.59,12,7
0,5,4,2,1,1,0,5,2,29507763.5213485,76346776.59,20,6
0,2,4,2,2,0,0,2,1,37580147.5532783,68354721.89,36,5
0,2,4,0,0,0,1,0,1,13911283.4482247,68354721.89,23,5
0,2,4,0,1,1,0,1,1,20227366.2698674,64857342.12,22,0
1,1,4,0,2,0,0,1,1,107663270.348094,67098057.91,10,4
0,1,4,2,1,2,0,0,1,107663270.348094,67098057.91,10,6
0,1,4,0,0,0,0,1,1,41183911.7953038,75944547.79,60,4
1,3,4,0,0,0,1,0,1,41183911.7953038,75944547.79,60,6
0,2,4,2,1,5,0,5,1,29507763.5213485,76346776.59,20,4
0,4,4,0,1,0,0,2,1,28229829.1741087,76346776.59,107,5
0,3,4,0,1,1,0,1,1,28229829.1741087,76346776.59,107,6
1,3,4,0,0,0,1,0,0,22478306.9630981,63007146.53,52,0
1,1,4,0,0,0,0,0,1,22478306.9630981,63007146.53,52,6
1,2,4,2,1,0,1,0,1,24099390.503555,76346776.59,27,0
1,3,4,0,0,0,1,0,1,38946655.6491715,76346776.59,39,5
1,5,4,1,0,0,0,0,0,21798903.3023383,69726813.32,33,2
0,2,4,2,0,0,0,2,1,15230659.0681927,64857342.12,43,5
0,5,4,0,0,1,0,3,1,11434635.8651055,94451870.68,30,5
1,1,4,0,1,0,0,3,1,11434635.8651055,94451870.68,30,3
0,1,4,2,1,3,0,2,1,40463263.3199304,69701608,35,0
1,3,4,0,0,4,0,0,0,11434635.8651055,94451870.68,30,7
0,4,4,1,0,0,0,1,1,41183911.7953038,75944547.79,60,5
0,4,4,2,0,0,0,0,1,37300552.7684342,70070777.38,35,0
0,4,4,2,1,3,0,3,1,38946655.6491715,76346776.59,39,3
0,2,4,0,0,1,0,2,1,21798903.3023383,69726813.32,33,1
1,2,4,2,1,0,1,0,1,11434635.8651055,94451870.68,30,3
1,3,4,2,1,0,1,0,0,11434635.8651055,94451870.68,30,3
1,4,4,2,2,5,0,0,1,22216935.6196816,69701608,24,1
0,4,4,0,0,0,0,0,1,13911283.4482247,68354721.89,23,4
1,2,4,0,1,0,1,0,1,29544632.6377247,69701608,39,3
1,1,4,2,0,3,1,3,1,33727398.8802008,70346569.34,13,6
1,1,4,0,1,0,0,1,1,22478306.9630981,63007146.53,52,0
1,1,4,0,1,1,0,0,1,22478306.9630981,63007146.53,52,0
0,1,4,0,1,2,0,0,1,22478306.9630981,63007146.53,52,0
0,4,4,2,2,4,0,0,1,26669799.011814,65200878.26,26,5
1,2,4,0,1,0,0,0,2,24099390.503555,76346776.59,27,0
0,3,4,2,1,4,0,3,1,38946655.6491715,76346776.59,39,1
0,1,4,2,2,0,0,1,1,89800193.0064607,96001034.46,21,3
1,1,4,0,0,2,0,0,1,61579935.7330267,96001034.46,6,0
1,3,4,2,1,0,0,0,1,17715028.5771751,96001034.46,13,1
0,1,4,0,1,5,0,1,1,22364426.6427768,64857342.12,8,0
1,4,4,0,0,1,0,1,1,22364426.6427768,64857342.12,8,4
1,1,4,0,1,0,1,2,0,31225309.8064254,67098057.91,18,3
1,9,4,1,1,0,1,0,1,49984917.0612005,94451870.68,42,5
0,4,4,0,0,1,0,1,1,49984917.0612005,94451870.68,42,0
1,1,4,0,0,0,0,0,0,40023583.7731676,67504454.42,12,1
0,1,4,2,2,0,0,0,1,19313998.4049644,76346776.59,106,0
0,4,4,2,2,1,0,1,1,37300552.7684342,70070777.38,35,6
0,1,4,2,1,0,0,0,2,37300552.7684342,70070777.38,35,7
0,3,4,2,0,0,0,1,1,20227366.2698674,64857342.12,22,0
0,3,4,0,1,3,0,2,1,20089234.2715131,67098057.91,44,3
1,1,4,0,0,1,0,0,0,40023583.7731676,67504454.42,12,2
0,4,4,0,0,2,0,1,1,28229829.1741087,76346776.59,107,4
1,2,4,2,1,0,2,0,1,13911283.4482247,68354721.89,23,3
0,4,4,0,0,3,0,1,1,20089234.2715131,67098057.91,44,4
0,4,4,2,1,4,1,3,1,20089234.2715131,67098057.91,44,2
0,6,4,2,1,3,0,3,1,20089234.2715131,67098057.91,44,4
0,6,4,0,0,3,0,3,1,29507763.5213485,76346776.59,20,5
0,1,4,0,0,3,0,4,1,29507763.5213485,76346776.59,20,4
0,1,4,0,1,0,0,0,1,29338071.861291,66520328.6,88,0
0,1,4,2,2,2,2,0,1,107663270.348094,67098057.91,10,6
0,1,4,0,1,0,0,1,1,13911283.4482247,68354721.89,23,2
0,5,4,2,1,0,0,0,1,13911283.4482247,68354721.89,23,0
0,1,4,0,1,0,0,2,1,20089234.2715131,67098057.91,44,2
1,1,4,0,0,0,0,2,1,20089234.2715131,67098057.91,44,6
1,4,4,2,1,0,0,1,1,107663270.348094,67098057.91,10,0
0,4,4,1,0,0,0,1,1,15785225.7576025,94451870.68,24,4
0,2,4,0,0,10,0,1,1,89800193.0064607,96001034.46,21,4
0,3,4,0,0,0,0,2,1,13911283.4482247,68354721.89,23,0
0,3,4,2,1,0,2,0,2,29507763.5213485,76346776.59,20,1
0,3,4,2,0,0,0,0,1,38928244.4827899,70346569.34,18,4
0,2,4,2,2,0,0,0,1,38928244.4827899,70346569.34,18,6
1,3,4,2,2,0,1,0,2,40023583.7731676,67504454.42,12,7
1,1,4,2,1,2,3,2,1,35541357.8757259,69701608,36,3
1,3,4,2,1,2,3,2,2,35541357.8757259,69701608,36,7
1,3,4,0,1,1,0,0,2,22478306.9630981,63007146.53,52,7
1,1,4,2,0,2,2,0,1,68559248.4427165,75944547.79,24,4
0,1,4,0,2,0,0,0,1,39548138.3418832,69109259.7,1,5
0,1,4,0,0,0,0,1,1,33289321.2798569,76346776.59,108,3
0,1,4,0,0,0,1,1,1,33289321.2798569,76346776.59,108,3
0,1,4,0,0,0,1,1,1,33289321.2798569,76346776.59,108,4
0,1,4,0,0,0,2,1,1,33289321.2798569,76346776.59,108,3
1,2,4,2,1,0,0,0,1,42357301.7333154,76346776.59,109,0
0,1,4,0,1,4,0,3,1,91142526.6590945,96001034.46,28,7
0,1,4,0,1,5,0,2,1,20089234.2715131,67098057.91,44,3
0,3,4,2,1,2,1,3,1,20089234.2715131,67098057.91,44,3
0,2,4,2,0,2,0,1,1,29338071.861291,66520328.6,88,1
1,4,4,2,0,1,0,0,1,29338071.861291,66520328.6,88,7
0,1,4,2,0,0,0,0,1,40463263.3199304,69701608,35,0
1,1,4,2,1,2,1,0,1,40463263.3199304,69701608,35,5
0,4,4,2,1,1,0,4,1,29507763.5213485,76346776.59,20,1
1,2,4,2,1,0,1,0,1,29507763.5213485,76346776.59,20,3
0,1,4,2,2,0,0,0,1,37300552.7684342,70070777.38,35,5
0,4,4,0,0,6,0,0,1,13911283.4482247,68354721.89,23,0
0,2,4,0,0,6,0,0,1,13911283.4482247,68354721.89,23,1
1,2,4,0,1,0,1,0,1,13911283.4482247,68354721.89,23,5
0,1,4,0,0,5,0,0,1,13911283.4482247,68354721.89,23,4
0,3,4,0,0,0,0,1,1,19775173.5837805,68354721.89,31,1
0,6,4,2,1,0,0,0,1,13911283.4482247,68354721.89,23,6
0,1,4,0,1,2,0,2,0,20089234.2715131,67098057.91,44,3
0,1,4,0,0,1,0,2,0,20089234.2715131,67098057.91,44,6
0,9,4,2,1,0,0,2,1,107663270.348094,67098057.91,10,6
0,2,4,2,1,0,0,2,1,21798903.3023383,69726813.32,33,2
1,7,4,0,0,3,0,2,1,29507763.5213485,76346776.59,20,6
0,4,4,0,0,0,0,1,1,20227366.2698674,64857342.12,22,0
0,1,4,2,1,0,0,3,1,29507763.5213485,76346776.59,20,2
0,8,4,0,0,1,0,0,1,26362984.3820037,65200878.26,28,5
0,6,4,0,1,0,0,0,1,26362984.3820037,65200878.26,28,2
0,4,4,0,1,0,0,0,1,26362984.3820037,65200878.26,28,6
0,1,4,0,0,0,0,1,1,26362984.3820037,65200878.26,28,4
0,1,4,0,1,0,0,0,1,26362984.3820037,65200878.26,28,1
0,5,4,0,0,2,0,0,1,26362984.3820037,65200878.26,28,5
1,4,4,0,0,0,0,0,2,26362984.3820037,65200878.26,28,0
1,1,4,2,0,0,0,0,1,19145267.2278191,63007146.53,10,0
0,2,4,0,1,0,0,1,1,25814672.5698334,76346776.59,14,2
0,1,4,0,0,3,0,1,1,25330191.1102574,76346776.59,16,3
1,1,4,2,1,0,1,0,1,21798903.3023383,69726813.32,33,7
1,5,4,2,1,0,0,0,1,21798903.3023383,69726813.32,33,7
0,1,4,0,0,2,0,1,1,20089234.2715131,67098057.91,44,4
0,3,4,0,0,2,1,0,1,29338071.861291,66520328.6,88,5
0,2,4,2,1,1,2,0,1,13911283.4482247,68354721.89,23,2
1,1,4,2,0,0,2,0,1,13911283.4482247,68354721.89,23,0
0,1,4,2,2,0,0,0,1,107663270.348094,67098057.91,10,0
1,1,4,0,0,0,1,0,1,22478306.9630981,63007146.53,52,0
1,2,4,0,1,0,0,0,1,98854600.8547036,75944547.79,24,5
1,2,4,0,0,0,0,0,1,98854600.8547036,75944547.79,24,1
1,1,4,0,0,1,0,0,1,37302596.0757604,65200878.26,4,5
1,1,4,0,0,1,0,0,1,37302596.0757604,65200878.26,4,6
0,3,4,0,1,1,0,1,1,27158848.0316349,76346776.59,32,0
0,1,4,0,1,1,1,0,1,15262551.4601223,76346776.59,50,2
0,1,4,0,2,0,0,3,1,38946655.6491715,76346776.59,39,3
0,1,4,0,1,4,0,0,1,53232898.8929742,96001034.46,10,4
1,1,4,0,1,4,0,0,1,53232898.8929742,96001034.46,10,4
1,2,4,2,1,0,0,0,1,21798903.3023383,69726813.32,33,4
1,2,4,2,1,0,0,0,1,21798903.3023383,69726813.32,33,0
1,2,4,2,1,0,0,0,1,21798903.3023383,69726813.32,33,0
1,2,4,0,0,0,0,2,0,40023583.7731676,67504454.42,12,1
1,1,4,2,0,0,0,0,1,26814611.9483216,67504454.42,13,0
0,5,4,0,1,5,0,0,1,33323926.5161576,75944547.79,21,4
0,3,4,2,2,2,0,0,1,37300552.7684342,70070777.38,35,4
0,6,4,2,1,4,0,1,0,20089234.2715131,67098057.91,44,4
1,2,4,2,2,0,0,0,1,107663270.348094,67098057.91,10,6
0,1,4,0,0,4,0,1,1,29507763.5213485,76346776.59,20,6
1,3,4,1,0,0,1,0,1,33727398.8802008,70346569.34,13,4
1,4,4,2,2,0,0,0,1,37300552.7684342,70070777.38,35,0
1,5,4,2,1,1,1,3,0,29507763.5213485,76346776.59,20,7
0,2,4,0,1,2,0,0,1,19942759.8023824,76346776.59,66,0
0,3,4,0,0,3,0,1,1,19942759.8023824,76346776.59,66,4
0,1,4,0,1,1,0,3,1,91142526.6590945,96001034.46,28,0
0,3,4,0,0,2,0,0,1,21798903.3023383,69726813.32,33,0
0,6,4,1,0,2,1,1,1,29338071.861291,66520328.6,88,0
1,3,4,0,0,0,0,1,0,40023583.7731676,67504454.42,12,6
0,2,4,0,2,0,0,1,1,37300552.7684342,70070777.38,35,0
0,4,4,0,0,0,0,1,1,122957457.266587,68354721.89,8,6
0,2,4,2,1,0,0,0,0,48645251.824538,76346776.59,29,0
1,1,4,0,0,0,0,0,1,33275552.096932,63007146.53,17,5
1,2,4,0,0,0,3,0,1,27158848.0316349,76346776.59,32,5
1,2,4,0,1,0,1,0,1,47894687.1973836,76346776.59,47,0
1,4,4,2,2,0,0,0,0,20227366.2698674,64857342.12,22,0
1,1,4,2,1,1,0,1,1,29507763.5213485,76346776.59,20,3
1,3,4,0,0,2,0,0,1,11434635.8651055,94451870.68,30,0
1,3,4,0,1,0,0,1,1,39381922.9526442,69109259.7,95,5
0,3,4,0,1,3,0,2,1,98519370.9610671,76346776.59,74,5
1,1,4,0,0,1,1,1,1,19942759.8023824,76346776.59,66,6
0,4,4,0,1,0,0,0,1,21339113.7064425,69701608,11,5
1,3,4,0,0,0,2,0,1,35541357.8757259,69701608,36,0
1,2,4,0,1,0,0,0,0,21347566.1491206,70346569.34,21,0
0,2,4,0,0,4,0,3,1,102737211.523899,75944547.79,19,4
0,2,4,2,2,1,0,0,0,40023583.7731676,67504454.42,12,1
1,1,4,2,0,0,0,0,1,19145267.2278191,63007146.53,10,4
0,1,4,0,1,0,0,1,1,33275552.096932,63007146.53,17,0
0,2,4,0,0,2,0,1,1,33275552.096932,63007146.53,17,4
0,3,4,0,1,0,1,2,1,102737211.523899,75944547.79,19,3
0,4,4,0,0,1,0,0,1,26362984.3820037,65200878.26,28,6
0,2,4,0,0,1,3,1,1,33289321.2798569,76346776.59,108,5
1,2,4,0,0,0,2,0,1,15262551.4601223,76346776.59,50,1
0,4,4,1,0,5,0,4,1,61579935.7330267,96001034.46,6,6
0,1,4,0,0,3,0,1,1,91142526.6590945,96001034.46,28,1
0,8,4,0,0,3,1,0,1,21798903.3023383,69726813.32,33,0
0,3,4,2,1,1,0,1,1,60867596.7893044,64857342.12,11,7
1,1,4,0,2,2,0,0,0,40023583.7731676,67504454.42,12,4
1,1,4,0,2,2,0,0,0,40023583.7731676,67504454.42,12,1
1,1,4,0,2,2,0,0,0,40023583.7731676,67504454.42,12,1
1,1,4,0,2,2,0,0,0,40023583.7731676,67504454.42,12,6
1,1,4,0,2,2,0,0,0,40023583.7731676,67504454.42,12,6
1,3,4,0,1,0,0,1,0,40023583.7731676,67504454.42,12,7
0,3,4,0,0,0,0,0,1,26362984.3820037,65200878.26,28,4
0,3,4,0,0,4,0,3,2,29507763.5213485,76346776.59,20,7
0,5,4,0,0,3,0,3,0,20089234.2715131,67098057.91,44,5
1,2,4,2,1,1,0,0,1,29338071.861291,66520328.6,88,5
1,4,4,2,0,3,0,3,1,33727398.8802008,70346569.34,13,3
